molecule_chembl_id,canonical_smiles,median_pIC50,mean_pIC50,min_pIC50,max_pIC50,number_of_measurements,pIC50_std,pIC50_range,variability,unique_assays,unique_documents,min_IC50_nM,max_IC50_nM
CHEMBL1084400,N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1,6.795880017344075,6.795880017344075,6.795880017344075,6.795880017344075,1,0.0,0.0,Low,1,1,160.0,160.0
CHEMBL1084401,CCC(CC)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,6.494850021680094,6.494850021680094,6.494850021680094,6.494850021680094,1,0.0,0.0,Low,1,1,320.0,320.0
CHEMBL1084402,CC(C)(C)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,5.958607314841775,5.958607314841775,5.958607314841775,5.958607314841775,1,0.0,0.0,Low,1,1,1100.0,1100.0
CHEMBL1084559,Cc1nc(C)c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)s1,4.690369832574102,4.690369832574102,4.690369832574102,4.690369832574102,1,0.0,0.0,Low,1,1,20400.0,20400.0
CHEMBL1084560,C[C@@H]1CCCN1CCc1ccc2nc(-c3cccnc3)ccc2c1,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,1,0.0,0.0,Low,1,1,12000.0,12000.0
CHEMBL1084577,Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,5.084072788302884,5.084072788302884,5.084072788302884,5.084072788302884,1,0.0,0.0,Low,1,1,8240.0,8240.0
CHEMBL1084581,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccn[nH]3)ccc2c1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1084582,C[C@@H]1CCCN1CCc1ccc2nc(-c3cn[nH]c3)ccc2c1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1084616,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccn4ncnc4n3)ccc2c1,4.681936665037238,4.681936665037238,4.681936665037238,4.681936665037238,1,0.0,0.0,Low,1,1,20800.0,20800.0
CHEMBL1084617,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,4.958607314841775,4.958607314841775,4.958607314841775,4.958607314841775,1,0.0,0.0,Low,1,1,11000.0,11000.0
CHEMBL1084826,Cc1n[nH]c(C)c1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1084827,Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)cnn1C,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1084877,Cc1cc(C(F)(F)F)cc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)n1,4.774690718274137,4.774690718274137,4.774690718274137,4.774690718274137,1,0.0,0.0,Low,1,1,16800.0,16800.0
CHEMBL1084878,C[C@@H]1CCCN1CCc1ccc2nc(-c3csc(-c4ccccc4)n3)ccc2c1,5.795880017344075,5.795880017344075,5.795880017344075,5.795880017344075,1,0.0,0.0,Low,1,1,1600.0,1600.0
CHEMBL1084879,C[C@@H]1CCCN1CCc1ccc2nc(-c3csc(-c4ccc(OCC(F)(F)F)nc4)n3)ccc2c1,5.818156412055227,5.818156412055227,5.818156412055227,5.818156412055227,1,0.0,0.0,Low,1,1,1520.0,1520.0
CHEMBL1085124,Cc1ccc(-c2ccc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)s2)s1,5.698970004336019,5.698970004336019,5.698970004336019,5.698970004336019,1,0.0,0.0,Low,1,1,2000.0,2000.0
CHEMBL1085142,Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)sc2nc3ccccc3n12,5.764471553092451,5.764471553092451,5.764471553092451,5.764471553092451,1,0.0,0.0,Low,1,1,1720.0,1720.0
CHEMBL1085325,C[C@@H]1CCCN1CCc1ccc2nc(C(C)(C)C)ccc2c1,5.167491087293763,5.167491087293763,5.167491087293763,5.167491087293763,1,0.0,0.0,Low,1,1,6800.0,6800.0
CHEMBL1085336,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc(N4CCCCC4)cc3)ccc2c1,5.552841968657781,5.552841968657781,5.552841968657781,5.552841968657781,1,0.0,0.0,Low,1,1,2800.0,2800.0
CHEMBL1085337,CC1CCN(c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)CC1,4.649751981665837,4.649751981665837,4.649751981665837,4.649751981665837,1,0.0,0.0,Low,1,1,22400.0,22400.0
CHEMBL1085396,Cc1onc(-c2ccc(Cl)cc2)c1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,5.795880017344075,5.795880017344075,5.795880017344075,5.795880017344075,1,0.0,0.0,Low,1,1,1600.0,1600.0
CHEMBL1085397,C[C@@H]1CCCN1CCc1ccc2nc(-c3c(-c4ccccc4)nn(C)c3Cl)ccc2c1,5.221848749616356,5.221848749616356,5.221848749616356,5.221848749616356,1,0.0,0.0,Low,1,1,6000.0,6000.0
CHEMBL1085398,Cc1onc(-c2ccccc2)c1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,5.1938200260161125,5.1938200260161125,5.1938200260161125,5.1938200260161125,1,0.0,0.0,Low,1,1,6400.0,6400.0
CHEMBL1085567,COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,4.795880017344075,4.795880017344075,4.795880017344075,4.795880017344075,1,0.0,0.0,Low,1,1,16000.0,16000.0
CHEMBL1085591,C[C@@H]1CCCN1CCc1ccc2nc(C3=NCCS3)ccc2c1,4.598599459218456,4.598599459218456,4.598599459218456,4.598599459218456,1,0.0,0.0,Low,1,1,25200.0,25200.0
CHEMBL1085592,Cc1nc(-c2cnccn2)sc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,4.494850021680094,4.494850021680094,4.494850021680094,4.494850021680094,1,0.0,0.0,Low,1,1,32000.0,32000.0
CHEMBL1085627,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2ccnn2C)CC1,5.3872161432802645,5.3872161432802645,5.3872161432802645,5.3872161432802645,1,0.0,0.0,Low,1,1,4100.0,4100.0
CHEMBL1085641,Cc1c(-c2ccc(Cl)cc2)noc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,5.698970004336019,5.698970004336019,5.698970004336019,5.698970004336019,1,0.0,0.0,Low,1,1,2000.0,2000.0
CHEMBL1085672,O=C1N(CC2CCCCN2)CCN1c1cccc(Cl)c1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28
CHEMBL1085783,C[C@@H]1CCCN1CCc1ccc2nc(-c3c(O)ccnc3C(F)(F)F)ccc2c1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1085800,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc(C#N)cc3)ccc2c1,5.494850021680094,5.494850021680094,5.494850021680094,5.494850021680094,1,0.0,0.0,Low,1,1,3200.0,3200.0
CHEMBL1085828,C[C@@H]1CCCN1CCc1ccc2nc(-c3cncnc3)ccc2c1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1085841,Cc1nc(-c2ccncc2)sc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,5.318758762624412,5.318758762624412,5.318758762624412,5.318758762624412,1,0.0,0.0,Low,1,1,4800.0,4800.0
CHEMBL1085866,Cc1nc(-c2ccccn2)sc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,4.950781977329818,4.950781977329818,4.950781977329818,4.950781977329818,1,0.0,0.0,Low,1,1,11200.0,11200.0
CHEMBL1085959,COc1ccccc1CC(c1ccccc1F)N1CCNCC1,4.396855627379818,4.396855627379818,4.396855627379818,4.396855627379818,1,0.0,0.0,Low,1,1,40100.0,40100.0
CHEMBL1085964,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnccn3)ccc2c1,4.605548319173784,4.605548319173784,4.605548319173784,4.605548319173784,1,0.0,0.0,Low,1,1,24800.0,24800.0
CHEMBL1086032,C[C@@H]1CCCN1CCc1ccc2ncccc2c1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1086033,Cc1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,3.665546248849069,3.665546248849069,3.665546248849069,3.665546248849069,1,0.0,0.0,Low,1,1,216000.0,216000.0
CHEMBL1086034,C[C@@H]1CCCN1CCc1ccc2nc(C3CC3)ccc2c1,4.356547323513812,4.356547323513812,4.356547323513812,4.356547323513812,1,0.0,0.0,Low,1,1,44000.0,44000.0
CHEMBL1086072,Cc1nc(-c2nc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)cs2)cs1,4.906578314837765,4.906578314837765,4.906578314837765,4.906578314837765,1,0.0,0.0,Low,1,1,12400.0,12400.0
CHEMBL1086073,Cc1cc(-c2nc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)cs2)no1,5.546681659952963,5.546681659952963,5.546681659952963,5.546681659952963,1,0.0,0.0,Low,1,1,2840.0,2840.0
CHEMBL1086074,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnc4c(c3)OCO4)ccc2c1,4.3979400086720375,4.3979400086720375,4.3979400086720375,4.3979400086720375,1,0.0,0.0,Low,1,1,40000.0,40000.0
CHEMBL1086098,Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)nnn1-c1ccc(F)cc1F,5.552841968657781,5.552841968657781,5.552841968657781,5.552841968657781,1,0.0,0.0,Low,1,1,2800.0,2800.0
CHEMBL1086273,COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,4.681936665037238,4.681936665037238,4.681936665037238,4.681936665037238,1,0.0,0.0,Low,1,1,20800.0,20800.0
CHEMBL1086274,COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,5.068033885271827,5.068033885271827,5.068033885271827,5.068033885271827,1,0.0,0.0,Low,1,1,8550.0,8550.0
CHEMBL1086275,Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,4.982966660701219,4.982966660701219,4.982966660701219,4.982966660701219,1,0.0,0.0,Low,1,1,10400.0,10400.0
CHEMBL1086292,Cc1nc(-c2cccs2)sc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,5.429457060118103,5.429457060118103,5.429457060118103,5.429457060118103,1,0.0,0.0,Low,1,1,3720.0,3720.0
CHEMBL1086315,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc(C#N)s3)ccc2c1,5.698970004336019,5.698970004336019,5.698970004336019,5.698970004336019,1,0.0,0.0,Low,1,1,2000.0,2000.0
CHEMBL1086317,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1,6.045757490560675,6.045757490560675,6.045757490560675,6.045757490560675,1,0.0,0.0,Low,1,1,900.0,900.0
CHEMBL1086513,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnc(-c4ccccc4)s3)ccc2c1,5.866461091629782,5.866461091629782,5.866461091629782,5.866461091629782,1,0.0,0.0,Low,1,1,1360.0,1360.0
CHEMBL1086514,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc(-n4ccc(=O)cc4)cc3)ccc2c1,4.698970004336019,4.698970004336019,4.698970004336019,4.698970004336019,1,0.0,0.0,Low,1,1,20000.0,20000.0
CHEMBL1086520,C[C@@H]1CCCN1CCc1ccc2nc(-c3cc(Br)no3)ccc2c1,6.055517327849831,6.055517327849831,6.055517327849831,6.055517327849831,1,0.0,0.0,Low,1,1,880.0,880.0
CHEMBL1086521,C[C@@H]1CCCN1CCc1ccc2nc(-c3nccs3)ccc2c1,4.935542010773082,4.935542010773082,4.935542010773082,4.935542010773082,1,0.0,0.0,Low,1,1,11600.0,11600.0
CHEMBL1086534,CCOC(=N)c1ccc(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)s1,5.318758762624412,5.318758762624412,5.318758762624412,5.318758762624412,1,0.0,0.0,Low,1,1,4800.0,4800.0
CHEMBL1086561,Cc1nc(N2CCOCC2)sc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,4.690369832574102,4.690369832574102,4.690369832574102,4.690369832574102,1,0.0,0.0,Low,1,1,20400.0,20400.0
CHEMBL1086579,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,1,0.0,0.0,Low,1,1,3000.0,3000.0
CHEMBL1086582,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1,5.638272163982407,5.638272163982407,5.638272163982407,5.638272163982407,1,0.0,0.0,Low,1,1,2300.0,2300.0
CHEMBL1086626,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.0,7.0,7.0,7.0,1,0.0,0.0,Low,1,1,100.0,100.0
CHEMBL1086754,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,6.853871964321762,6.853871964321762,6.853871964321762,6.853871964321762,1,0.0,0.0,Low,1,1,140.0,140.0
CHEMBL1086756,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,6.267606240177031,6.267606240177031,6.267606240177031,6.267606240177031,1,0.0,0.0,Low,1,1,540.0,540.0
CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,3.810000005303137,3.810000005303137,3.810000005303137,3.810000005303137,1,0.0,0.0,Low,1,1,154881.66,154881.66
CHEMBL1087268,Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,4.886056647693163,4.886056647693163,4.886056647693163,4.886056647693163,1,0.0,0.0,Low,1,1,13000.0,13000.0
CHEMBL1087269,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,1,0.0,0.0,Low,1,1,12000.0,12000.0
CHEMBL1087367,COc1ccc(Cn2c(N3CC[C@@H](N(C)C)C3)nc3ccccc32)cc1,6.308034897232639,6.308034897232639,6.308034897232639,6.308034897232639,1,0.0,0.0,Low,1,1,492.0,492.0
CHEMBL1087493,CCOCCn1c(N2CC[C@H](N(C)C)C2)nc2ccccc21,6.632644078973981,6.632644078973981,6.632644078973981,6.632644078973981,1,0.0,0.0,Low,1,1,233.0,233.0
CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,6.4900049079866005,6.446971492039927,6.260000690598032,6.499996931948306,5,0.10460148331391478,0.23999624135027453,Low,5,5,316.23,549.54
CHEMBL1088803,CCCCC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,4.443697499232713,4.443697499232713,4.443697499232713,4.443697499232713,1,0.0,0.0,Low,1,1,36000.0,36000.0
CHEMBL1088804,CCCCCCC(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,4.560667306169737,4.560667306169737,4.560667306169737,4.560667306169737,1,0.0,0.0,Low,1,1,27500.0,27500.0
CHEMBL1088900,COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,5.119186407719209,5.119186407719209,5.119186407719209,5.119186407719209,1,0.0,0.0,Low,1,1,7600.0,7600.0
CHEMBL1088949,Cc1[nH]c2ccccc2c1CCN1Cc2ccc(/C=C/C(=O)NO)cc2C1,5.318758762624412,5.318758762624412,5.318758762624412,5.318758762624412,2,0.0,0.0,Low,2,2,4800.0,4800.0
CHEMBL1089078,O=C(NCc1ccc(F)cc1)N(c1ccc(Br)cc1)C1CCN(CCO)CC1,5.103473782510445,5.103473782510445,5.103473782510445,5.103473782510445,2,0.0,0.0,Low,2,2,7880.0,7880.0
CHEMBL1089159,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCC1,4.698970004336019,4.698970004336019,4.698970004336019,4.698970004336019,1,0.0,0.0,Low,1,1,20000.0,20000.0
CHEMBL1089164,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(F)cc4)oc3C)c2)cc1,4.42021640338319,4.42021640338319,4.42021640338319,4.42021640338319,1,0.0,0.0,Low,1,1,38000.0,38000.0
CHEMBL1089210,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)c2)cc1,4.533132379645891,4.533132379645891,4.533132379645891,4.533132379645891,1,0.0,0.0,Low,1,1,29300.0,29300.0
CHEMBL1089301,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(/C=C/C(=O)NO)cc2CC1,5.494850021680094,5.494850021680094,5.494850021680094,5.494850021680094,1,0.0,0.0,Low,1,1,3200.0,3200.0
CHEMBL1089343,Cc1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,4.559090917934783,4.559090917934783,4.559090917934783,4.559090917934783,1,0.0,0.0,Low,1,1,27600.0,27600.0
CHEMBL1089344,Cc1[nH]c2ccccc2c1C1CCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,4.872895201635193,4.872895201635193,4.872895201635193,4.872895201635193,1,0.0,0.0,Low,1,1,13400.0,13400.0
CHEMBL1089359,Cc1[nH]c2ccccc2c1CC1CCCCN1Cc1ccc(/C=C/C(=O)NO)cc1,5.040958607678906,5.040958607678906,5.040958607678906,5.040958607678906,1,0.0,0.0,Low,1,1,9100.0,9100.0
CHEMBL1089681,O=C(NCc1cc(Cl)cc(Cl)c1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1,7.214670164989233,7.214670164989233,7.214670164989233,7.214670164989233,1,0.0,0.0,Low,1,1,61.0,61.0
CHEMBL1089700,Cc1[nH]c2ccccc2c1CCN1CCCC1c1ccc(/C=C/C(=O)NO)cc1,4.7121982700697735,4.7121982700697735,4.7121982700697735,4.7121982700697735,1,0.0,0.0,Low,1,1,19400.0,19400.0
CHEMBL1089701,Cc1[nH]c2ccccc2c1CCN1CCc2cc(/C=C/C(=O)NO)ccc2C1,4.8297382846050425,4.8297382846050425,4.8297382846050425,4.8297382846050425,1,0.0,0.0,Low,1,1,14800.0,14800.0
CHEMBL1089865,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,4.443697499232713,4.443697499232713,4.443697499232713,4.443697499232713,1,0.0,0.0,Low,1,1,36000.0,36000.0
CHEMBL1090159,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCNCC1,5.638272163982407,5.638272163982407,5.638272163982407,5.638272163982407,1,0.0,0.0,Low,1,1,2300.0,2300.0
CHEMBL1090160,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCCC1,4.853871964321762,4.853871964321762,4.853871964321762,4.853871964321762,1,0.0,0.0,Low,1,1,14000.0,14000.0
CHEMBL1090175,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,5.468521082957745,5.468521082957745,5.468521082957745,5.468521082957745,1,0.0,0.0,Low,1,1,3400.0,3400.0
CHEMBL1090176,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,5.42021640338319,5.42021640338319,5.42021640338319,5.42021640338319,1,0.0,0.0,Low,1,1,3800.0,3800.0
CHEMBL1090186,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccnc1OC,5.301029995663981,5.301029995663981,5.301029995663981,5.301029995663981,1,0.0,0.0,Low,1,1,5000.0,5000.0
CHEMBL1090188,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C#N)cc4)oc3C)c2)cc1,4.275724130399211,4.275724130399211,4.275724130399211,4.275724130399211,1,0.0,0.0,Low,1,1,53000.0,53000.0
CHEMBL1090189,COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1,5.065501548756432,5.065501548756432,5.065501548756432,5.065501548756432,1,0.0,0.0,Low,1,1,8600.0,8600.0
CHEMBL1090211,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3oc(-c4ccc(Cl)cc4)nc3C)c2)cc1,4.698970004336019,4.698970004336019,4.698970004336019,4.698970004336019,1,0.0,0.0,Low,1,1,20000.0,20000.0
CHEMBL1090526,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,5.7447274948966935,5.7447274948966935,5.7447274948966935,5.7447274948966935,1,0.0,0.0,Low,1,1,1800.0,1800.0
CHEMBL1090528,Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccs1,6.207608310501746,6.207608310501746,6.207608310501746,6.207608310501746,1,0.0,0.0,Low,1,1,620.0,620.0
CHEMBL1090818,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCC1,4.823908740944319,4.823908740944319,4.823908740944319,4.823908740944319,1,0.0,0.0,Low,1,1,15000.0,15000.0
CHEMBL1090877,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C)cc4)oc3C)c2)cc1,4.586700235918748,4.586700235918748,4.586700235918748,4.586700235918748,1,0.0,0.0,Low,1,1,25900.0,25900.0
CHEMBL1091069,COc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,1,0.0,0.0,Low,1,1,3000.0,3000.0
CHEMBL1091163,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCOCC1,5.449771646944906,5.449771646944906,5.449771646944906,5.449771646944906,1,0.0,0.0,Low,1,1,3550.0,3550.0
CHEMBL1091218,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(F)(F)F)cc4)oc3C)c2)cc1,4.585026652029182,4.585026652029182,4.585026652029182,4.585026652029182,1,0.0,0.0,Low,1,1,26000.0,26000.0
CHEMBL1091605,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,2,0.0,0.0,Low,2,2,30000.0,30000.0
CHEMBL1091664,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)sc3C)c2)cc1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL1091720,CCC(C)(C)Cc1c[nH]c(CCc2ccc(-c3ccccn3)cc2)n1,5.920818753952375,5.920818753952375,5.920818753952375,5.920818753952375,1,0.0,0.0,Low,1,1,1200.0,1200.0
CHEMBL1091775,C[C@@H](c1ccccn1)c1c(CCN2CCC2)sc2ccccc12,5.376750709602099,5.376750709602099,5.376750709602099,5.376750709602099,1,0.0,0.0,Low,1,1,4200.0,4200.0
CHEMBL1091777,C[C@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,6.309803919971486,6.309803919971486,6.309803919971486,6.309803919971486,1,0.0,0.0,Low,1,1,490.0,490.0
CHEMBL1091782,C[C@@H](c1cscn1)c1c(CCN(C)C)sc2ccccc12,5.769551078621726,5.769551078621726,5.769551078621726,5.769551078621726,1,0.0,0.0,Low,1,1,1700.0,1700.0
CHEMBL1091834,O=C(NCc1ccc(F)cc1)N(c1ccc(Cl)cc1)C1CCN(Cc2ccncc2)CC1,5.41907502432438,5.41907502432438,5.41907502432438,5.41907502432438,2,0.0,0.0,Low,2,2,3810.0,3810.0
CHEMBL1091836,Nc1cc(CN2CCC(N(C(=O)NCc3ccc(F)cc3)c3ccc(Cl)cc3)CC2)ccn1,6.415668775632469,6.415668775632469,6.415668775632469,6.415668775632469,2,0.0,0.0,Low,2,2,384.0,384.0
CHEMBL1091879,CC(C)C(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1,4.1249387366083,4.1249387366083,4.1249387366083,4.1249387366083,1,0.0,0.0,Low,1,1,75000.0,75000.0
CHEMBL1091880,OC(c1cccnc1)(c1cccnc1)C(Cc1ccccc1)N1CCOCC1,4.818442226137214,4.818442226137214,4.818442226137214,4.818442226137214,1,0.0,0.0,Low,1,1,15190.0,15190.0
CHEMBL1091919,CSc1nn2c3c(c(C)nc2c1S(=O)(=O)c1ccccc1)CCCC3,5.075720713938118,5.075720713938118,5.075720713938118,5.075720713938118,1,0.0,0.0,Low,1,1,8400.0,8400.0
CHEMBL1092105,CCN1CCC(N(C(=O)NCc2ccc(F)cc2)c2ccc(Cl)cc2)CC1,5.177178354696896,5.177178354696896,5.177178354696896,5.177178354696896,2,0.0,0.0,Low,2,2,6650.0,6650.0
CHEMBL1092106,CCN1CCC(N(C(=O)NCc2ccc(F)cc2)c2ccc(Cl)cn2)CC1,5.036684488613888,5.036684488613888,5.036684488613888,5.036684488613888,2,0.0,0.0,Low,2,2,9190.0,9190.0
CHEMBL1092108,O=C(NCc1ccccc1)N(c1ccc(Br)cc1)C1CCN(Cc2ccncc2)CC1,5.636388020107855,5.636388020107855,5.636388020107855,5.636388020107855,2,0.0,0.0,Low,2,2,2310.0,2310.0
CHEMBL1092109,O=C(NCc1ccccc1)N(c1ccc(Br)cc1)C1CCN(Cc2ccnnc2)CC1,4.860120913598763,4.860120913598763,4.860120913598763,4.860120913598763,2,0.0,0.0,Low,2,2,13800.0,13800.0
CHEMBL1092126,Cc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,6.040958607678906,6.040958607678906,6.040958607678906,6.040958607678906,1,0.0,0.0,Low,1,1,910.0,910.0
CHEMBL1092169,CC(C)(O)C(=O)c1oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc2c1NC(=O)CO,5.180456064458131,5.180456064458131,5.180456064458131,5.180456064458131,1,0.0,0.0,Low,1,1,6600.0,6600.0
CHEMBL1092258,COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,5.6777807052660805,5.6777807052660805,5.6777807052660805,5.6777807052660805,1,0.0,0.0,Low,1,1,2100.0,2100.0
CHEMBL1092259,CN(C)CCC1=C(Cc2cnccn2)c2ccc(Cl)cc2C1,6.958607314841775,6.958607314841775,6.958607314841775,6.958607314841775,1,0.0,0.0,Low,1,1,110.0,110.0
CHEMBL1092377,C[C@@H](c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,6.481486060122112,6.481486060122112,6.481486060122112,6.481486060122112,1,0.0,0.0,Low,1,1,330.0,330.0
CHEMBL1092495,C[C@@H](c1ccc(F)cn1)c1c(CCN(C)C)sc2ccccc12,6.619788758288394,6.619788758288394,6.619788758288394,6.619788758288394,1,0.0,0.0,Low,1,1,240.0,240.0
CHEMBL1092574,COCCN(C)C(c1ccccc1)C(O)(c1cccnc1)c1cccnc1,5.462180904926726,5.462180904926726,5.462180904926726,5.462180904926726,1,0.0,0.0,Low,1,1,3450.0,3450.0
