molecule_chembl_id,number_of_measurements,mean_pIC50,median_pIC50,min_pIC50,max_pIC50,std_pIC50,mean_IC50_nM,min_IC50_nM,max_IC50_nM,unique_assays,unique_documents,unique_SMILES,pIC50_range,variability,multiple_assays,multiple_documents,multiple_SMILES
CHEMBL563435,2,5.700000503883016,5.700000503883016,5.700000503883016,5.700000503883016,0.0,1995.26,1995.26,1995.26,2,2,1,0.0,Low,True,True,False
CHEMBL563563,2,5.899998417198648,5.899998417198648,5.899998417198648,5.899998417198648,0.0,1258.93,1258.93,1258.93,2,2,1,0.0,Low,True,True,False
CHEMBL563580,2,5.800000874803203,5.800000874803203,5.800000874803203,5.800000874803203,0.0,1584.89,1584.89,1584.89,2,2,1,0.0,Low,True,True,False
CHEMBL563635,2,5.499999678657065,5.499999678657065,5.499999678657065,5.499999678657065,0.0,3162.28,3162.28,3162.28,2,2,1,0.0,Low,True,True,False
CHEMBL563779,2,5.42021640338319,5.42021640338319,5.42021640338319,5.42021640338319,0.0,3800.0,3800.0,3800.0,2,2,1,0.0,Low,True,True,False
CHEMBL563860,2,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,0.0,12589.25,12589.25,12589.25,2,2,1,0.0,Low,True,True,False
CHEMBL563926,2,6.199998172182031,6.199998172182031,6.199998172182031,6.199998172182031,0.0,630.96,630.96,630.96,2,2,1,0.0,Low,True,True,False
CHEMBL564514,2,7.920818753952375,7.920818753952375,7.920818753952375,7.920818753952375,0.0,12.0,12.0,12.0,2,2,1,0.0,Low,True,True,False
CHEMBL564930,2,5.899998417198648,5.899998417198648,5.899998417198648,5.899998417198648,0.0,1258.93,1258.93,1258.93,2,2,1,0.0,Low,True,True,False
CHEMBL564948,2,5.59999938302362,5.59999938302362,5.59999938302362,5.59999938302362,0.0,2511.89,2511.89,2511.89,2,2,1,0.0,Low,True,True,False
CHEMBL565007,2,6.0,6.0,6.0,6.0,0.0,1000.0,1000.0,1000.0,2,2,1,0.0,Low,True,True,False
CHEMBL565075,2,6.399996913372259,6.399996913372259,6.399996913372259,6.399996913372259,0.0,398.11,398.11,398.11,2,2,1,0.0,Low,True,True,False
CHEMBL570033,2,4.958607314841775,4.958607314841775,4.958607314841775,4.958607314841775,0.0,11000.0,11000.0,11000.0,2,1,1,0.0,Low,True,False,False
CHEMBL571389,2,6.402304814074488,6.402304814074488,6.402304814074488,6.402304814074488,0.0,396.0,396.0,396.0,2,1,1,0.0,Low,True,False,False
CHEMBL5742311,2,6.761953896871205,6.761953896871205,6.761953896871205,6.761953896871205,0.0,173.0,173.0,173.0,2,2,1,0.0,Low,True,True,False
CHEMBL5745081,2,5.882728704344236,5.882728704344236,5.882728704344236,5.882728704344236,0.0,1310.0,1310.0,1310.0,2,2,1,0.0,Low,True,True,False
CHEMBL5746192,2,5.928117992693874,5.928117992693874,5.928117992693874,5.928117992693874,0.0,1180.0,1180.0,1180.0,2,2,1,0.0,Low,True,True,False
CHEMBL5749720,2,4.180192935409244,4.180192935409244,4.180192935409244,4.180192935409244,0.0,66040.0,66040.0,66040.0,2,2,1,0.0,Low,True,True,False
CHEMBL5753096,2,8.115204636051018,8.115204636051018,8.115204636051018,8.115204636051018,0.0,7.67,7.67,7.67,2,2,1,0.0,Low,True,True,False
CHEMBL5755454,2,8.120330794367947,8.120330794367947,8.120330794367947,8.120330794367947,0.0,7.58,7.58,7.58,2,2,1,0.0,Low,True,True,False
CHEMBL5757923,2,7.337242168318426,7.337242168318426,7.337242168318426,7.337242168318426,0.0,46.0,46.0,46.0,2,2,1,0.0,Low,True,True,False
CHEMBL5763605,2,7.111259039317107,7.111259039317107,7.111259039317107,7.111259039317107,0.0,77.4,77.4,77.4,2,2,1,0.0,Low,True,True,False
CHEMBL5764399,2,8.007004901568658,8.007004901568658,8.007004901568658,8.007004901568658,0.0,9.84,9.84,9.84,2,2,1,0.0,Low,True,True,False
CHEMBL5765415,2,6.279014255846261,6.279014255846261,6.279014255846261,6.279014255846261,0.0,526.0,526.0,526.0,2,2,1,0.0,Low,True,True,False
CHEMBL5765871,2,6.866461091629782,6.866461091629782,6.866461091629782,6.866461091629782,0.0,136.0,136.0,136.0,2,2,1,0.0,Low,True,True,False
CHEMBL5769554,2,5.327902142064282,5.327902142064282,5.327902142064282,5.327902142064282,0.0,4700.0,4700.0,4700.0,1,1,1,0.0,Low,False,False,False
CHEMBL5770484,2,8.505845405981557,8.505845405981557,8.505845405981557,8.505845405981557,0.0,3.12,3.12,3.12,2,2,1,0.0,Low,True,True,False
CHEMBL5771198,2,5.0030507515046185,5.0030507515046185,5.0030507515046185,5.0030507515046185,0.0,9930.0,9930.0,9930.0,2,2,1,0.0,Low,True,True,False
CHEMBL5771854,2,7.924453038607469,7.924453038607469,7.924453038607469,7.924453038607469,0.0,11.9,11.9,11.9,2,2,1,0.0,Low,True,True,False
CHEMBL5778585,2,7.33161408331,7.33161408331,7.33161408331,7.33161408331,0.0,46.6,46.6,46.6,2,2,1,0.0,Low,True,True,False
CHEMBL5778781,2,5.478861916295964,5.478861916295964,5.478861916295964,5.478861916295964,0.0,3320.0,3320.0,3320.0,2,2,1,0.0,Low,True,True,False
CHEMBL5783150,2,4.481486060122113,4.481486060122113,4.481486060122113,4.481486060122113,0.0,33000.0,33000.0,33000.0,1,1,1,0.0,Low,False,False,False
CHEMBL5784006,2,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,0.0,12000.0,12000.0,12000.0,2,2,1,0.0,Low,True,True,False
CHEMBL5786654,2,5.443697499232712,5.443697499232712,5.443697499232712,5.443697499232712,0.0,3600.0,3600.0,3600.0,2,2,1,0.0,Low,True,True,False
CHEMBL5790288,2,7.018634490921455,7.018634490921455,7.018634490921455,7.018634490921455,0.0,95.8,95.8,95.8,2,2,1,0.0,Low,True,True,False
CHEMBL5792092,2,8.671620396561263,8.671620396561263,8.671620396561263,8.671620396561263,0.0,2.13,2.13,2.13,2,2,1,0.0,Low,True,True,False
CHEMBL5794270,2,5.790484985457369,5.790484985457369,5.790484985457369,5.790484985457369,0.0,1620.0,1620.0,1620.0,2,2,1,0.0,Low,True,True,False
CHEMBL5795063,2,3.285502591350194,3.285502591350194,3.285502591350194,3.285502591350194,0.0,518200.0,518200.0,518200.0,2,2,1,0.0,Low,True,True,False
CHEMBL5798112,2,8.367542707815275,8.367542707815275,8.367542707815275,8.367542707815275,0.0,4.29,4.29,4.29,2,2,1,0.0,Low,True,True,False
CHEMBL5804405,2,7.764471553092451,7.764471553092451,7.764471553092451,7.764471553092451,0.0,17.2,17.2,17.2,2,2,1,0.0,Low,True,True,False
CHEMBL5804885,2,7.581698708680254,7.581698708680254,7.581698708680254,7.581698708680254,0.0,26.2,26.2,26.2,2,2,1,0.0,Low,True,True,False
CHEMBL5808148,2,7.498940737782249,7.498940737782249,7.498940737782249,7.498940737782249,0.0,31.7,31.7,31.7,2,2,1,0.0,Low,True,True,False
CHEMBL5808304,2,7.462180904926726,7.462180904926726,7.462180904926726,7.462180904926726,0.0,34.5,34.5,34.5,2,2,1,0.0,Low,True,True,False
CHEMBL5808945,2,4.154901959985743,4.154901959985743,4.154901959985743,4.154901959985743,0.0,70000.0,70000.0,70000.0,2,2,1,0.0,Low,True,True,False
CHEMBL5818494,2,7.7594507517174,7.7594507517174,7.7594507517174,7.7594507517174,0.0,17.4,17.4,17.4,2,2,1,0.0,Low,True,True,False
CHEMBL5823395,2,8.114638779968487,8.114638779968487,8.114638779968487,8.114638779968487,0.0,7.68,7.68,7.68,2,2,1,0.0,Low,True,True,False
CHEMBL5825577,2,4.087724789501188,4.087724789501188,4.087724789501188,4.087724789501188,0.0,81710.0,81710.0,81710.0,2,2,1,0.0,Low,True,True,False
CHEMBL5829328,2,6.24184537803261,6.24184537803261,6.24184537803261,6.24184537803261,0.0,573.0,573.0,573.0,2,2,1,0.0,Low,True,True,False
CHEMBL5834447,2,8.092588639225413,8.092588639225413,8.092588639225413,8.092588639225413,0.0,8.08,8.08,8.08,2,2,1,0.0,Low,True,True,False
CHEMBL5838864,2,8.645891560852599,8.645891560852599,8.645891560852599,8.645891560852599,0.0,2.26,2.26,2.26,2,2,1,0.0,Low,True,True,False
CHEMBL5839468,2,8.332547047110046,8.332547047110046,8.332547047110046,8.332547047110046,0.0,4.65,4.65,4.65,2,2,1,0.0,Low,True,True,False
CHEMBL5840390,2,7.137272471682025,7.137272471682025,7.137272471682025,7.137272471682025,0.0,72.9,72.9,72.9,2,2,1,0.0,Low,True,True,False
CHEMBL5853493,2,6.211124884224583,6.211124884224583,6.211124884224583,6.211124884224583,0.0,615.0,615.0,615.0,2,2,1,0.0,Low,True,True,False
CHEMBL5857118,2,4.42021640338319,4.42021640338319,4.42021640338319,4.42021640338319,0.0,38000.0,38000.0,38000.0,2,2,1,0.0,Low,True,True,False
CHEMBL5858906,2,9.318758762624412,9.318758762624412,9.318758762624412,9.318758762624412,0.0,0.48,0.48,0.48,2,2,1,0.0,Low,True,True,False
CHEMBL5863797,2,8.14206473528057,8.14206473528057,8.14206473528057,8.14206473528057,0.0,7.21,7.21,7.21,2,2,1,0.0,Low,True,True,False
CHEMBL5871384,2,3.147825095579697,3.147825095579697,3.147825095579697,3.147825095579697,0.0,711500.0,711500.0,711500.0,2,2,1,0.0,Low,True,True,False
CHEMBL5875561,2,7.576754126063192,7.576754126063192,7.576754126063192,7.576754126063192,0.0,26.5,26.5,26.5,2,2,1,0.0,Low,True,True,False
CHEMBL5877886,2,8.386158178123932,8.386158178123932,8.386158178123932,8.386158178123932,0.0,4.11,4.11,4.11,2,2,1,0.0,Low,True,True,False
CHEMBL5878770,2,6.627087997029893,6.627087997029893,6.627087997029893,6.627087997029893,0.0,236.0,236.0,236.0,2,2,1,0.0,Low,True,True,False
CHEMBL5888883,2,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,0.0,12000.0,12000.0,12000.0,2,2,1,0.0,Low,True,True,False
CHEMBL5892891,2,4.218460031394058,4.218460031394058,4.218460031394058,4.218460031394058,0.0,60470.0,60470.0,60470.0,2,2,1,0.0,Low,True,True,False
CHEMBL5893534,2,7.410050398674292,7.410050398674292,7.410050398674292,7.410050398674292,0.0,38.9,38.9,38.9,2,2,1,0.0,Low,True,True,False
CHEMBL5893563,2,7.798602875679548,7.798602875679548,7.798602875679548,7.798602875679548,0.0,15.9,15.9,15.9,2,2,1,0.0,Low,True,True,False
CHEMBL5893587,2,6.3979400086720375,6.3979400086720375,6.3979400086720375,6.3979400086720375,0.0,400.0,400.0,400.0,2,2,1,0.0,Low,True,True,False
CHEMBL5893677,2,6.109020403010311,6.109020403010311,6.109020403010311,6.109020403010311,0.0,778.0,778.0,778.0,2,2,1,0.0,Low,True,True,False
CHEMBL5898921,2,8.280668713016274,8.280668713016274,8.280668713016274,8.280668713016274,0.0,5.24,5.24,5.24,2,2,1,0.0,Low,True,True,False
CHEMBL5904342,2,8.274088367704952,8.274088367704952,8.274088367704952,8.274088367704952,0.0,5.32,5.32,5.32,2,2,1,0.0,Low,True,True,False
CHEMBL5905884,2,8.721246399047171,8.721246399047171,8.721246399047171,8.721246399047171,0.0,1.9,1.9,1.9,2,2,1,0.0,Low,True,True,False
CHEMBL590791,2,4.958607314841775,4.958607314841775,4.958607314841775,4.958607314841775,0.0,11000.0,11000.0,11000.0,2,2,1,0.0,Low,True,True,False
CHEMBL5908489,2,5.571865205971211,5.571865205971211,5.571865205971211,5.571865205971211,0.0,2680.0,2680.0,2680.0,2,2,1,0.0,Low,True,True,False
CHEMBL5909140,2,8.39254497678533,8.39254497678533,8.39254497678533,8.39254497678533,0.0,4.05,4.05,4.05,2,2,1,0.0,Low,True,True,False
CHEMBL5909487,2,8.154281982033341,8.154281982033341,8.154281982033341,8.154281982033341,0.0,7.01,7.01,7.01,2,2,1,0.0,Low,True,True,False
CHEMBL5912187,2,7.673664139071248,7.673664139071248,7.673664139071248,7.673664139071248,0.0,21.2,21.2,21.2,2,2,1,0.0,Low,True,True,False
CHEMBL5922918,2,5.119186407719209,5.119186407719209,5.119186407719209,5.119186407719209,0.0,7600.0,7600.0,7600.0,2,2,1,0.0,Low,True,True,False
CHEMBL5925044,2,5.015472686656207,5.015472686656207,5.015472686656207,5.015472686656207,0.0,9650.0,9650.0,9650.0,2,2,1,0.0,Low,True,True,False
CHEMBL5934000,2,5.350665141287858,5.350665141287858,5.350665141287858,5.350665141287858,0.0,4460.0,4460.0,4460.0,2,2,1,0.0,Low,True,True,False
CHEMBL5939964,2,6.882728704344236,6.882728704344236,6.882728704344236,6.882728704344236,0.0,131.0,131.0,131.0,2,2,1,0.0,Low,True,True,False
CHEMBL5941301,2,7.485452247339714,7.485452247339714,7.485452247339714,7.485452247339714,0.0,32.7,32.7,32.7,2,2,1,0.0,Low,True,True,False
CHEMBL5951589,2,8.161150909262744,8.161150909262744,8.161150909262744,8.161150909262744,0.0,6.9,6.9,6.9,2,2,1,0.0,Low,True,True,False
CHEMBL5956282,2,9.187086643357144,9.187086643357144,9.187086643357144,9.187086643357144,0.0,0.65,0.65,0.65,2,2,1,0.0,Low,True,True,False
CHEMBL5960420,2,6.85078088734462,6.85078088734462,6.85078088734462,6.85078088734462,0.0,141.0,141.0,141.0,2,2,1,0.0,Low,True,True,False
CHEMBL5961333,2,5.853871964321762,5.853871964321762,5.853871964321762,5.853871964321762,0.0,1400.0,1400.0,1400.0,2,2,1,0.0,Low,True,True,False
CHEMBL5961464,2,7.03810452633215,7.03810452633215,7.03810452633215,7.03810452633215,0.0,91.6,91.6,91.6,2,2,1,0.0,Low,True,True,False
CHEMBL5962619,2,7.586700235918748,7.586700235918748,7.586700235918748,7.586700235918748,0.0,25.9,25.9,25.9,2,2,1,0.0,Low,True,True,False
CHEMBL5964323,2,7.386158178123931,7.386158178123931,7.386158178123931,7.386158178123931,0.0,41.1,41.1,41.1,2,2,1,0.0,Low,True,True,False
CHEMBL5965398,2,7.58838029403677,7.58838029403677,7.58838029403677,7.58838029403677,0.0,25.8,25.8,25.8,2,2,1,0.0,Low,True,True,False
CHEMBL5965720,2,8.220403508742175,8.220403508742175,8.220403508742175,8.220403508742175,0.0,6.02,6.02,6.02,2,2,1,0.0,Low,True,True,False
CHEMBL5968571,2,8.468521082957745,8.468521082957745,8.468521082957745,8.468521082957745,0.0,3.4,3.4,3.4,2,2,1,0.0,Low,True,True,False
CHEMBL5969195,2,5.364516253185088,5.364516253185088,5.364516253185088,5.364516253185088,0.0,4320.0,4320.0,4320.0,2,2,1,0.0,Low,True,True,False
CHEMBL5969819,2,5.167491087293763,5.167491087293763,5.167491087293763,5.167491087293763,0.0,6800.0,6800.0,6800.0,2,2,1,0.0,Low,True,True,False
CHEMBL5969915,2,7.548213564475709,7.548213564475709,7.548213564475709,7.548213564475709,0.0,28.3,28.3,28.3,2,2,1,0.0,Low,True,True,False
CHEMBL5971419,2,8.785156151952302,8.785156151952302,8.785156151952302,8.785156151952302,0.0,1.64,1.64,1.64,2,2,1,0.0,Low,True,True,False
CHEMBL5971806,2,5.2839966563652006,5.2839966563652006,5.2839966563652006,5.2839966563652006,0.0,5200.0,5200.0,5200.0,2,2,1,0.0,Low,True,True,False
CHEMBL597241,2,5.481486060122112,5.481486060122112,5.481486060122112,5.481486060122112,0.0,3300.0,3300.0,3300.0,2,2,1,0.0,Low,True,True,False
CHEMBL5974311,2,5.065501548756432,5.065501548756432,5.065501548756432,5.065501548756432,0.0,8600.0,8600.0,8600.0,2,2,1,0.0,Low,True,True,False
CHEMBL5974489,2,5.050609993355087,5.050609993355087,5.050609993355087,5.050609993355087,0.0,8900.0,8900.0,8900.0,2,2,1,0.0,Low,True,True,False
CHEMBL5974828,2,5.292429823902063,5.292429823902063,5.292429823902063,5.292429823902063,0.0,5100.0,5100.0,5100.0,2,2,1,0.0,Low,True,True,False
CHEMBL5976049,2,7.747146969020107,7.747146969020107,7.747146969020107,7.747146969020107,0.0,17.9,17.9,17.9,2,2,1,0.0,Low,True,True,False
CHEMBL5978181,2,5.366531544420413,5.366531544420413,5.366531544420413,5.366531544420413,0.0,4300.0,4300.0,4300.0,2,2,1,0.0,Low,True,True,False
CHEMBL5978414,2,4.844663962534939,4.844663962534939,4.844663962534939,4.844663962534939,0.0,14300.0,14300.0,14300.0,2,2,1,0.0,Low,True,True,False
CHEMBL598194,2,5.281083313985139,5.281083313985139,5.281083313985139,5.281083313985139,0.0,5235.0,5235.0,5235.0,2,2,1,0.0,Low,True,True,False
CHEMBL5983773,2,4.359518563029578,4.359518563029578,4.359518563029578,4.359518563029578,0.0,43700.0,43700.0,43700.0,2,2,1,0.0,Low,True,True,False
CHEMBL5986147,2,8.349692476868064,8.349692476868064,8.349692476868064,8.349692476868064,0.0,4.47,4.47,4.47,2,2,1,0.0,Low,True,True,False
CHEMBL5987086,2,8.416801226031378,8.416801226031378,8.416801226031378,8.416801226031378,0.0,3.83,3.83,3.83,2,2,1,0.0,Low,True,True,False
CHEMBL5989582,2,8.164943898279883,8.164943898279883,8.164943898279883,8.164943898279883,0.0,6.84,6.84,6.84,2,2,1,0.0,Low,True,True,False
CHEMBL5990369,2,8.29929628285498,8.29929628285498,8.29929628285498,8.29929628285498,0.0,5.02,5.02,5.02,2,2,1,0.0,Low,True,True,False
CHEMBL5991109,2,5.259637310505756,5.259637310505756,5.259637310505756,5.259637310505756,0.0,5500.0,5500.0,5500.0,2,2,1,0.0,Low,True,True,False
CHEMBL6000305,2,7.790484985457369,7.790484985457369,7.790484985457369,7.790484985457369,0.0,16.2,16.2,16.2,2,2,1,0.0,Low,True,True,False
CHEMBL6000376,2,7.82102305270683,7.82102305270683,7.82102305270683,7.82102305270683,0.0,15.1,15.1,15.1,2,2,1,0.0,Low,True,True,False
CHEMBL6004953,2,8.614393726401687,8.614393726401687,8.614393726401687,8.614393726401687,0.0,2.43,2.43,2.43,2,2,1,0.0,Low,True,True,False
CHEMBL6006629,2,8.795880017344075,8.795880017344075,8.795880017344075,8.795880017344075,0.0,1.6,1.6,1.6,2,2,1,0.0,Low,True,True,False
CHEMBL6008481,2,5.142667503568731,5.142667503568731,5.142667503568731,5.142667503568731,0.0,7200.0,7200.0,7200.0,2,2,1,0.0,Low,True,True,False
CHEMBL6009948,2,4.968591535748375,4.968591535748375,4.968591535748375,4.968591535748375,0.0,10750.0,10750.0,10750.0,2,2,1,0.0,Low,True,True,False
CHEMBL6010490,2,4.903089986991944,4.903089986991944,4.903089986991944,4.903089986991944,0.0,12500.0,12500.0,12500.0,2,2,1,0.0,Low,True,True,False
